2nd Flr SF,3Ssn Porch,Alley Pave,Bedroom AbvGr,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Bsmt Cond,Bsmt Exposure_Av,Bsmt Exposure_Gd,Bsmt Exposure_No,Bsmt Full Bath,Bsmt Half Bath,Bsmt Qual,Bsmt Unf SF,BsmtFin SF 1,BsmtFin SF 2,BsmtFin Type 1_ALQ,BsmtFin Type 1_BLQ,BsmtFin Type 1_GLQ,BsmtFin Type 1_Rec,BsmtFin Type 1_Unf,BsmtFin Type 2_ALQ,BsmtFin Type 2_BLQ,BsmtFin Type 2_LwQ,BsmtFin Type 2_Rec,BsmtFin Type 2_Unf,Central Air,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Electrical_FuseA,Electrical_FuseF,Electrical_SBrkr,Enclosed Porch,Exter Cond,Exter Qual_Fa,Exter Qual_Gd,Exter Qual_TA,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_ImStucc,Exterior 2nd_MetalSd,Exterior 2nd_Plywood,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fireplace Qu_Fa,Fireplace Qu_Gd,Fireplace Qu_Po,Fireplace Qu_TA,Fireplaces,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Full Bath,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sal,Functional_Sev,Functional_Typ,Garage Area,Garage Cond_Ex,Garage Cond_Fa,Garage Cond_Po,Garage Cond_TA,Garage Finish_RFn,Garage Finish_Unf,Garage Qual,Garage Type_2Types,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_Detchd,Gr Liv Area,Half Bath,Has Alley,Has Pool,Has Shed,Heating QC,Heating_GasW,Heating_Grav,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Kitchen AbvGr,Kitchen Qual,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Land Slope_Mod,Land Slope_Sev,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Lot Frontage,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Low Qual Fin SF,MS SubClass_120,MS SubClass_160,MS SubClass_180,MS SubClass_190,MS SubClass_30,MS SubClass_40,MS SubClass_45,MS SubClass_50,MS SubClass_60,MS SubClass_70,MS SubClass_75,MS SubClass_80,MS SubClass_85,MS SubClass_90,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Mas Vnr Area,Mas Vnr Type_BrkFace,Mas Vnr Type_None,Mas Vnr Type_Stone,Misc Val,Mo Sold,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Open Porch SF,Overall Cond,Overall Qual,Paved Drive_P,Paved Drive_Y,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_WD ,SalePrice,Screen Porch,Street Pave,Total Bsmt SF,Utilities_NoSewr,Wood Deck SF,Yr Sold
0,224,1,1,0,0,0,0,1,0,0,1,1.0,0.0,5,610.0,1032.0,0.0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,852.0,0,0,0,1,1,0,3,0,1,0,0,0,1418,1,1,0,0,4,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,1,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,192,5,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,267916,0,1,1642.0,0,160,2010
408,0,0,3,0,0,0,0,2,0,0,1,0.0,0.0,3,459.0,425.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,560.0,0,0,0,1,0,1,3,0,0,0,0,1,1367,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,52.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,127500,120,1,884.0,0,0,2007
1427,0,0,4,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,177,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,1,672.0,0,0,0,1,1,0,3,0,0,0,1,0,1922,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,3,0,0,1,0,0,0,0,0,0,64.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,500.0,1,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,198500,0,1,0.0,0,0,2009
0,0,0,3,0,0,0,0,3,0,0,1,0.0,0.0,4,606.0,588.0,228.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,1,576.0,0,0,0,1,0,0,3,0,1,0,0,0,1422,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,1,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,210.0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,175500,0,1,1422.0,0,276,2008
857,0,0,3,0,0,0,0,3,0,0,1,1.0,0.0,4,144.0,841.0,0.0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,1,486.0,0,0,0,1,0,0,3,0,1,0,0,0,1842,1,0,0,0,4,0,0,0,0,0,0,1,0,0,1,3,0,0,1,0,0,0,0,0,1,58.285434036292294,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,144.0,1,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,217500,0,1,985.0,0,193,2007
1074,0,1,4,0,0,0,0,3,0,0,1,0.0,0.0,3,888.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,364,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,572.0,0,0,0,1,0,1,3,0,0,0,0,1,1962,1,1,0,0,4,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,57.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,149500,0,1,888.0,0,160,2010
0,0,0,3,0,0,0,0,3,0,0,1,0.0,1.0,3,220.0,644.0,0.0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,656.0,0,0,0,1,1,0,3,0,1,0,0,0,1120,0,0,0,1,4,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,58.285434036292294,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,165.0,1,0,0,1200,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,162,7,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,148800,0,1,864.0,0,0,2009
876,0,0,4,0,0,0,0,3,1,0,0,0.0,0.0,5,1752.0,240.0,0.0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,1,716.0,0,0,0,1,0,0,3,0,0,0,1,0,2868,1,0,0,0,4,0,0,0,0,0,0,1,0,0,1,4,0,0,1,0,0,0,0,0,1,85.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,208.0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,108,5,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,556581,0,1,1992.0,0,214,2006
0,0,0,3,0,0,0,0,3,0,0,1,1.0,0.0,3,628.0,189.0,661.0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,442.0,0,0,0,1,1,0,3,0,1,0,0,0,1478,1,0,0,0,3,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,70.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,156500,216,1,1478.0,0,114,2009
1045,0,0,4,0,0,0,0,4,1,0,0,1.0,0.0,4,245.0,685.0,0.0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,1,610.0,0,0,0,1,1,0,3,0,1,0,0,0,1995,1,0,0,0,4,0,0,0,0,0,0,1,0,0,1,3,0,0,1,0,0,0,0,0,0,90.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,5,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,237000,0,1,930.0,0,275,2006
0,0,0,2,0,0,0,0,3,0,0,1,0.0,1.0,3,522.0,111.0,279.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,297.0,0,0,0,1,0,0,3,0,1,0,0,0,912,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,0,480,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,285,7,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,120000,0,1,912.0,0,12,2007
0,0,0,3,0,0,0,0,3,1,0,0,1.0,0.0,4,408.0,918.0,0.0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,388.0,0,0,0,1,0,0,3,0,1,0,0,0,1326,0,0,0,1,4,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,88.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,0,2000,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,203000,0,1,1326.0,0,120,2007
0,0,0,2,0,0,0,1,3,0,0,1,0.0,0.0,4,1191.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,461.0,0,0,0,1,1,0,3,0,1,0,0,0,1204,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,30.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,70,5,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,130000,0,1,1191.0,0,120,2006
813,0,0,4,0,0,0,0,3,0,1,0,1.0,0.0,3,0.0,674.0,106.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,442.0,0,0,0,1,1,0,3,0,1,0,0,0,1611,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,2,0,0,1,1,0,0,0,0,1,80.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,360.0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,128,6,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,167900,189,1,780.0,0,328,2008
0,0,0,3,1,0,0,0,3,1,0,0,1.0,0.0,3,171.0,789.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,576.0,0,0,0,1,0,1,3,0,0,0,0,1,960,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,60.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,160.0,1,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,5,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,129000,0,1,960.0,0,0,2006
0,0,0,2,0,0,0,0,3,0,0,1,0.0,1.0,3,710.0,360.0,0.0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,447.0,0,0,0,1,0,1,3,0,1,0,0,0,1236,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,1,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,64.0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,134450,0,1,1070.0,0,0,2006
0,0,0,3,0,0,0,0,3,0,0,1,0.0,0.0,3,816.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,112,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,576.0,0,0,0,1,0,1,3,0,1,0,0,0,1416,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,1,58.285434036292294,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,112000,0,1,816.0,0,0,2007
927,0,0,3,0,0,0,0,3,0,0,1,1.0,0.0,4,0.0,608.0,321.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,1,619.0,0,0,0,1,1,0,3,0,1,0,0,0,1873,1,0,0,0,4,0,0,0,0,0,0,1,0,0,1,3,0,0,1,0,0,0,0,0,1,58.285434036292294,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,360.0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,48,5,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,207000,144,1,929.0,0,108,2007
1040,0,1,4,0,1,0,0,2,0,0,1,0.0,0.0,3,1040.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2128,0,1,0,0,2,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,1,50.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,56,1,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,62500,0,1,1040.0,0,0,2009
862,0,0,2,0,0,1,0,3,0,0,1,1.0,0.0,4,191.0,573.0,0.0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,474.0,0,0,0,1,1,0,3,0,0,0,1,0,1626,1,0,0,0,4,0,0,0,0,0,0,1,0,0,1,3,0,0,1,0,0,0,0,0,1,36.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,106.0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27,5,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,154000,0,1,764.0,0,0,2008
0,0,0,2,0,0,0,0,3,0,0,1,1.0,0.0,3,108.0,708.0,0.0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,308.0,0,0,0,1,0,1,3,0,0,0,0,1,816,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,129900,0,1,816.0,0,0,2006
576,0,0,3,0,0,0,1,3,0,0,1,0.0,0.0,4,175.0,129.0,232.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,336.0,0,0,0,1,0,1,3,0,1,0,0,0,1112,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,1,36.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,85000,0,1,536.0,0,182,2010
539,0,0,2,0,0,0,0,3,0,0,1,0.0,0.0,3,572.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,176,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,288.0,0,0,0,1,0,1,3,0,0,0,0,1,1111,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,58.285434036292294,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,116900,0,1,572.0,0,0,2008
586,0,0,3,0,0,1,0,3,0,0,1,0.0,0.0,3,544.0,311.0,0.0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,1,440.0,0,0,0,1,0,1,3,0,1,0,0,0,1441,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,1,24.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,148500,0,1,855.0,0,28,2009
252,0,0,2,1,0,0,0,3,0,0,1,1.0,0.0,4,324.0,348.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,280.0,0,0,0,1,0,1,3,0,0,0,0,1,924,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,60.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,80000,0,1,672.0,0,0,2010
